2240	,	,	0	interp:	_	_
2240	gdy	gdy	1	adv:	_	_
2240	jednocześnie	jednocześnie	1	adv:pos	_	_
2240	toleruje	tolerować	1	fin:sg:ter:imperf	_	_
2240	się	się	1	qub:	_	_
2240	działalność	działalność	1	subst:sg:acc:f	_	_
2240	piratów	pirat	1	subst:pl:gen:m1	_	_
2240	,	,	0	interp:	_	_
2240	niszczy	niszczyć	1	fin:sg:ter:imperf	_	_
2240	podstawy	podstawa	1	subst:pl:acc:f	_	_
2240	ładu	ład	1	subst:sg:gen:m3	_	_
2240	w	w	1	prep:loc:nwok	_	_
2240	eterze	eter	1	subst:sg:loc:m3	_	_
2240	.	.	0	interp:	_	_

2240	Szef	szef	0	subst:sg:nom:m1	_	_
2240	Polsatu	Polsat	1	subst:sg:gen:m3	_	e11
2240	zapowiedział	zapowiedzieć	1	praet:sg:m1:perf	_	_
2240	,	,	0	interp:	_	_
2240	że	że	1	comp:	_	_
2240	złoży	złożyć	1	fin:sg:ter:perf	_	_
2240	dziś	dziś	1	adv:	_	_
2240	do	do	1	prep:gen	_	_
2240	NSA	NSA	1	subst:sg:gen:m3	_	_
2240	wniosek	wniosek	1	subst:sg:acc:m3	_	e12
2240	o	o	1	prep:acc	_	_
2240	zmianę	zmiana	1	subst:sg:acc:f	_	_
2240	postanowienia	postanowienie	1	subst:sg:gen:n	_	_
2240	.	.	0	interp:	_	_

2240	-	-	0	interp:	_	_
2240	Nasi	nasz	1	adj:pl:nom:m1:pos	_	_
2240	konkurenci	konkurent	1	subst:pl:nom:m1	_	_
2240	złożyli	złożyć	1	praet:pl:m1:perf	_	_
2240	skargi	skarga	1	subst:pl:acc:f	_	_
2240	już	już	1	qub:	_	_
2240	kilka	kilka	1	num:pl:acc:m3:rec	_	_
2240	miesięcy	miesiąc	1	subst:pl:gen:m3	_	_
2240	temu	temu	1	prep:acc	_	_
2240	.	.	0	interp:	_	_

2240	Chcemy	chcieć	0	fin:pl:pri:imperf	_	_
2240	przedstawić	przedstawić	1	inf:perf	_	_
2240	NSA	NSA	1	subst:sg:dat:m3	_	_
2240	,	,	0	interp:	_	_
2240	jakie	jaki	1	adj:pl:acc:f:pos	_	_
2240	w	w	1	prep:loc:nwok	_	_
2240	tym	ten	1	adj:sg:loc:m3:pos	_	_
2240	czasie	czas	1	subst:sg:loc:m3	_	_
2240	podjęli	podjąć	1	praet:pl:m1:perf	_	_
2240	śmy	być	0	aglt:pl:pri:imperf:nwok	_	_
2240	inwestycje	inwestycja	1	subst:pl:acc:f	_	_
2240	-	-	1	interp:	_	_
2240	powiedział	powiedzieć	1	praet:sg:m1:perf	_	_
2240	Solorz	Solorz	1	subst:sg:nom:m1	_	e13
2240	.	.	0	interp:	_	_

2240	Dla	dla	0	prep:gen	_	_
2240	niżej	nisko	1	adv:com	_	_
2240	podpisanego	podpisany	1	adj:sg:gen:m1:pos	_	_
2240	Satyrykon	Satyrykon	1	subst:sg:nom:m3	_	_
2240	to	to	1	pred:	_	_
2240	nie	nie	1	conj:	_	_
2240	tylko	tylko	1	conj:	_	_
2240	wystawa	wystawa	1	subst:sg:nom:f	_	_
2240	,	,	0	interp:	_	_
2240	ale	ale	1	conj:	_	_
2240	także	także	1	conj:	_	_
2240	własne	własny	1	adj:pl:nom:n:pos	_	_
2240	imieniny	imieniny	1	subst:pl:nom:n	_	_
2240	-	-	1	interp:	_	_
2240	impreza	impreza	1	subst:sg:nom:f	_	_
2240	tkwiąca	tkwić	1	pact:sg:nom:f:imperf:aff	_	_
2240	od	od	1	prep:gen:nwok	_	_
2240	lat	rok	1	subst:pl:gen:m3	_	_
2240	w	w	1	prep:loc:nwok	_	_
2240	oficjalnym	oficjalny	1	adj:sg:loc:m3:pos	_	_
2240	kalendarzu	kalendarz	1	subst:sg:loc:m3	_	_
2240	organizatorów	organizator	1	subst:pl:gen:m1	_	_
2240	.	.	0	interp:	_	_

2240	Zabawa	zabawa	0	subst:sg:nom:f	_	_
2240	na	na	1	prep:loc	_	_
2240	świeżym	świeży	1	adj:sg:loc:n:pos	_	_
2240	powietrzu	powietrze	1	subst:sg:loc:n	_	_
2240	,	,	0	interp:	_	_
2240	z	z	1	prep:inst:nwok	_	_
2240	akcentami	akcent	1	subst:pl:inst:m3	_	_
2240	artystycznymi	artystyczny	1	adj:pl:inst:m3:pos	_	_
2240	.	.	0	interp:	_	_

2240	W	w	0	prep:loc:nwok	_	_
2240	tym	ten	1	adj:sg:loc:m3:pos	_	_
2240	roku	rok	1	subst:sg:loc:m3	_	_
2240	bawili	bawić	1	praet:pl:m1:imperf	_	_
2240	śmy	być	0	aglt:pl:pri:imperf:nwok	_	_
2240	się	się	1	qub:	_	_
2240	na	na	1	prep:loc	_	_
2240	dziedzińcu	dziedziniec	1	subst:sg:loc:m3	_	e14
2240	zamku	zamek	1	subst:sg:gen:m3	_	e15
2240	w	w	1	prep:loc:nwok	_	e15
2240	Luboradzu	Luboradz	1	subst:sg:loc:m3	_	e15
2240	,	,	0	interp:	_	_
2240	przy	przy	1	prep:loc	_	_
2240	dwóch	dwa	1	num:pl:loc:m2:congr	_	_
2240	pieczonych	piec	1	ppas:pl:loc:m2:imperf:aff	_	_
2240	,	,	0	interp:	_	_
2240	znakomitych	znakomity	1	adj:pl:loc:m2:pos	_	_
2240	baranach	baran	1	subst:pl:loc:m2	_	e16
2240	.	.	0	interp:	_	_

2240	Akcentem	akcent	0	subst:sg:inst:m3	_	_
2240	artystycznym	artystyczny	1	adj:sg:inst:m3:pos	_	_
2240	imienin	imieniny	1	subst:pl:gen:n	_	_
2240	był	być	1	praet:sg:m3:imperf	_	_
2240	teatr	teatr	1	subst:sg:nom:m3	_	_
2240	Wififi	Wififi	1	subst:sg:nom:n	_	_
2240	z	z	1	prep:gen:nwok	_	_
2240	Częstochowy	Częstochowa	1	subst:sg:gen:f	_	e17
2240	z	z	1	prep:inst:nwok	_	_
2240	programem	program	1	subst:sg:inst:m3	_	_
2240	"	"	1	interp:	_	_
2240	Zmartwychwstanie	zmartwychwstanie	0	subst:sg:nom:n	_	_
2240	"	"	0	interp:	_	_
2240	.	.	1	interp:	_	_

2240	Aktorzy	aktor	0	subst:pl:nom:m1	_	_
2240	młodzi	młody	1	adj:pl:nom:m1:pos	_	_
2240	,	,	0	interp:	_	_
2240	ale	ale	1	conj:	_	_
2240	zupełnie	zupełnie	1	adv:pos	_	_
2240	dobrzy	dobry	1	adj:pl:nom:m1:pos	_	_
2240	.	.	0	interp:	_	_

2240	Dopiero	dopiero	0	qub:	_	_
2240	w	w	1	prep:loc:nwok	_	_
2240	III	III	1	adj:sg:loc:f:pos	_	_
2240	Rzeczypospolitej	rzeczpospolita	1	subst:sg:loc:f	_	_
2240	Kaszubi	Kaszub	1	subst:pl:nom:m1	_	e18
2240	uzyskali	uzyskać	1	praet:pl:m1:perf	_	_
2240	dostęp	dostęp	1	subst:sg:acc:m3	_	_
2240	do	do	1	prep:gen	_	_
2240	radia	radio	1	subst:sg:gen:n	_	_
2240	(	(	1	interp:	_	_
2240	"	"	1	interp:	_	_
2240	Magazyn	magazyn	0	subst:sg:nom:m3	_	_
2240	Kaszubski	kaszubski	1	adj:sg:nom:m3:pos	_	_
2240	"	"	0	interp:	_	_
2240	)	)	1	interp:	_	_
2240	oraz	oraz	1	conj:	_	_
2240	telewizji	telewizja	1	subst:sg:gen:f	_	_
2240	(	(	1	interp:	_	_
2240	program	program	0	subst:sg:nom:m3	_	_
2240	"	"	1	interp:	_	_
2240	Rondo	rondo	0	subst:sg:nom:n	_	e19
2240	Zemia	Zemia	1	subst:sg:nom:f	_	e19
2240	"	"	0	interp:	_	_
2240	)	)	1	interp:	_	_
2240	.	.	0	interp:	_	_

2240	Od	od	0	prep:gen:nwok	_	_
2240	połowy	połowa	1	subst:sg:gen:f	_	_
2240	lat	rok	1	subst:pl:gen:m3	_	_
2240	80	80	1	adj:pl:gen:m3:pos	_	_
2240	.	.	0	interp:	_	_
2240	coraz	coraz	1	adv:	_	_
2240	powszechniejsze	powszechny	1	adj:pl:nom:f:com	_	_
2240	są	być	1	fin:pl:ter:imperf	_	_
2240	w	w	1	prep:loc:nwok	_	_
2240	kościołach	kościół	1	subst:pl:loc:m3	_	e20
2240	msze	msza	1	subst:pl:nom:f	_	_
2240	św	święty	1	brev:pun	_	_
2240	.	.	0	interp:	_	_
2240	odprawiane	odprawiać	1	ppas:pl:nom:f:imperf:aff	_	_
2240	w	w	1	prep:loc:nwok	_	_
2240	języku	język	1	subst:sg:loc:m3	_	e21
2240	kaszubskim	kaszubski	1	adj:sg:loc:m3:pos	_	e21
2240	,	,	0	interp:	_	_
2240	a	a	1	conj:	_	_
2240	już	już	1	qub:	_	_
2240	niebawem	niebawem	1	adv:	_	_
2240	ukażą	ukazać	1	fin:pl:ter:perf	_	_
2240	się	się	1	qub:	_	_
2240	dwa	dwa	1	num:pl:nom:n:congr	_	_
2240	niezależne	niezależny	1	adj:pl:nom:n:pos	_	_
2240	tłumaczenia	tłumaczenie	1	subst:pl:nom:n	_	_
2240	Nowego	nowy	1	adj:sg:gen:m3:pos	_	e22
2240	Testamentu	testament	1	subst:sg:gen:m3	_	e22
2240	na	na	1	prep:acc	_	_
2240	język	język	1	subst:sg:acc:m3	_	e23
2240	kaszubski	kaszubski	1	adj:sg:acc:m3:pos	_	e23
2240	.	.	0	interp:	_	_

2240	Co	co	0	subst:sg:acc:n	_	_
2240	zrobić	zrobić	1	inf:perf	_	_
2240	z	z	1	prep:inst:nwok	_	_
2240	ukrytym	ukryć	1	ppas:sg:inst:n:perf:aff	_	_
2240	bezrobociem	bezrobocie	1	subst:sg:inst:n	_	_
2240	na	na	1	prep:loc	_	_
2240	wsi	wieś	1	subst:sg:loc:f	_	e24
2240	?	?	0	interp:	_	_

2240	-	-	0	interp:	_	_
2240	W	w	1	prep:loc:nwok	_	_
2240	dużych	duży	1	adj:pl:loc:n:pos	_	_
2240	miastach	miasto	1	subst:pl:loc:n	_	e25
2240	,	,	0	interp:	_	_
2240	jak	jak	1	prep:nom	_	_
2240	Warszawa	Warszawa	1	subst:sg:nom:f	_	e26
2240	,	,	0	interp:	_	_
2240	Poznań	Poznań	1	subst:sg:nom:m3	_	e27
2240	,	,	0	interp:	_	_
2240	Kraków	Kraków	1	subst:sg:nom:m3	_	e28
2240	,	,	0	interp:	_	_
2240	jest	być	1	fin:sg:ter:imperf	_	_
2240	sporo	sporo	1	num:pl:nom:n:rec	_	_
2240	wolnych	wolny	1	adj:pl:gen:n:pos	_	_
2240	miejsc	miejsce	1	subst:pl:gen:n	_	_
2240	pracy	praca	1	subst:sg:gen:f	_	_
2240	.	.	0	interp:	_	_

2240	Ale	ale	0	conj:	_	_
2240	młodzież	młodzież	1	subst:sg:nom:f	_	_
2240	nie	nie	1	qub:	_	_
2240	chce	chcieć	1	fin:sg:ter:imperf	_	_
2240	się	się	1	qub:	_	_
2240	ruszyć	ruszyć	1	inf:perf	_	_
2240	ze	z	1	prep:gen:wok	_	_
2240	wsi	wieś	1	subst:sg:gen:f	_	e29
2240	,	,	0	interp:	_	_
2240	bo	bo	1	comp:	_	_
2240	mieszkania	mieszkanie	1	subst:pl:nom:n	_	_
2240	są	być	1	fin:pl:ter:imperf	_	_
2240	albo	albo	1	conj:	_	_
2240	niedostępne	niedostępny	1	adj:pl:nom:n:pos	_	_
2240	,	,	0	interp:	_	_
2240	albo	albo	1	conj:	_	_
2240	bardzo	bardzo	1	adv:pos	_	_
2240	drogie	drogi	1	adj:pl:nom:n:pos	_	_
2240	.	.	0	interp:	_	_

2240	Trzeba	trzeba	0	pred:	_	_
2240	rozruszać	rozruszać	1	inf:perf	_	_
2240	budownictwo	budownictwo	1	subst:sg:acc:n	_	e30
2240	-	-	1	interp:	_	_
2240	uważa	uważać	1	fin:sg:ter:imperf	_	_
2240	Piłat	Piłat	1	subst:sg:nom:m1	_	e31
2240	.	.	0	interp:	_	_

2240	-	-	0	interp:	_	_
2240	Urzędy	urząd	1	subst:pl:nom:m3	_	e32
2240	pracy	praca	1	subst:sg:gen:f	_	e32
2240	też	też	1	qub:	_	_
2240	się	się	1	qub:	_	_
2240	do	do	1	prep:gen	_	_
2240	tego	to	1	subst:sg:gen:n	_	_
2240	dołożą	dołożyć	1	fin:pl:ter:perf	_	_
2240	:	:	0	interp:	_	_
2240	chcemy	chcieć	1	fin:pl:pri:imperf	_	_
2240	w	w	1	prep:loc:nwok	_	_
2240	ramach	ramy	1	subst:pl:loc:n	_	_
2240	robót	robota	1	subst:pl:gen:f	_	_
2240	publicznych	publiczny	1	adj:pl:gen:f:pos	_	_
2240	zbroić	zbroić	1	inf:imperf	_	_
2240	tereny	teren	1	subst:pl:acc:m3	_	_
2240	pod	pod	1	prep:acc:nwok	_	_
2240	mieszkania	mieszkanie	1	subst:pl:acc:n	_	_
2240	komunalne	komunalny	1	adj:pl:acc:n:pos	_	_
2240	.	.	0	interp:	_	_

2240	Polmosy	Polmos	0	subst:pl:nom:m3	_	e33
2240	wspaniale	wspaniale	1	adv:pos	_	_
2240	nadają	nadawać	1	fin:pl:ter:imperf	_	_
2240	się	się	1	qub:	_	_
2240	więc	więc	1	conj:	_	_
2240	do	do	1	prep:gen	_	_
2240	tego	to	1	subst:sg:gen:n	_	_
2240	,	,	0	interp:	_	_
2240	by	by	1	comp:	_	_
2240	je	on	1	ppron3:pl:acc:m3:ter:akc:npraep	_	_
2240	drogo	drogo	1	adv:pos	_	_
2240	i	i	1	conj:	_	_
2240	szybko	szybko	1	adv:pos	_	_
2240	sprzedać	sprzedać	1	inf:perf	_	_
2240	.	.	0	interp:	_	_

2240	Ale	ale	0	conj:	_	_
2240	wszystko	wszystko	1	subst:sg:nom:n	_	_
2240	wskazuje	wskazywać	1	fin:sg:ter:imperf	_	_
2240	na	na	1	prep:acc	_	_
2240	to	to	1	subst:sg:acc:n	_	_
2240	,	,	0	interp:	_	_
2240	że	że	1	comp:	_	_
2240	prywatyzacja	prywatyzacja	1	subst:sg:nom:f	_	e34
2240	tej	ten	1	adj:sg:gen:f:pos	_	_
2240	branży	branża	1	subst:sg:gen:f	_	_
2240	będzie	być	1	bedzie:sg:ter:imperf	_	_
2240	mniej	mało	1	adv:com	_	_
2240	spektakularna	spektakularny	1	adj:sg:nom:f:pos	_	_
2240	niż	niż	1	conj:	_	_
2240	tytoniu	tytoń	1	subst:sg:gen:m3	_	_
2240	.	.	0	interp:	_	_

2240	Państwo	państwo	0	subst:sg:nom:n	_	e35
2240	nie	nie	1	qub:	_	_
2240	zarobi	zarobić	1	fin:sg:ter:perf	_	_
2240	.	.	0	interp:	_	_

2240	Wielkie	wielki	0	adj:pl:nom:m3:pos	_	_
2240	koncerny	koncern	1	subst:pl:nom:m3	_	e36
2240	spirytusowe	spirytusowy	1	adj:pl:nom:m3:pos	_	e37
2240	nie	nie	1	qub:	_	_
2240	wejdą	wejść	1	fin:pl:ter:perf	_	_
2240	do	do	1	prep:gen	_	_
2240	Polski	Polska	1	subst:sg:gen:f	_	e38
2240	z	z	1	prep:inst:nwok	_	_
2240	takim	taki	1	adj:sg:inst:m3:pos	_	_
2240	impetem	impet	1	subst:sg:inst:m3	_	_
2240	jak	jak	1	prep:nom	_	_
2240	np	na przykład	1	brev:pun	_	_
2240	.	.	0	interp:	_	_
2240	tytoniowy	tytoniowy	1	adj:sg:nom:m2:pos	_	_
2240	Philip	Philip	1	subst:sg:nom:m2	_	e39
2240	Morris	Morris	1	subst:sg:nom:m2	_	e39
2240	.	.	0	interp:	_	_

2240	Wszystko	wszystko	0	subst:sg:nom:n	_	_
2240	rozegra	rozegrać	1	fin:sg:ter:perf	_	_
2240	się	się	1	qub:	_	_
2240	w	w	1	prep:loc:nwok	_	_
2240	zaciszu	zacisze	1	subst:sg:loc:n	_	_
2240	ministerialnych	ministerialny	1	adj:pl:gen:m3:pos	_	_
2240	gabinetów	gabinet	1	subst:pl:gen:m3	_	_
2240	.	.	0	interp:	_	_

2240	Wszystkie	wszystek	0	adj:pl:nom:m3:pos	_	_
2240	Polmosy	Polmos	1	subst:pl:nom:m3	_	e40
2240	w	w	1	prep:loc:nwok	_	_
2240	jednym	jeden	1	adj:sg:loc:m3:pos	_	_
2240	worku	worek	1	subst:sg:loc:m3	_	_
2240	?	?	0	interp:	_	_

2240	Bywa	bywać	0	fin:sg:ter:imperf	_	_
2240	często	często	1	adv:pos	_	_
2240	,	,	0	interp:	_	_
2240	że	że	1	comp:	_	_
2240	nosiciel	nosiciel	1	subst:sg:nom:m1	_	_
2240	przyjmuje	przyjmować	1	fin:sg:ter:imperf	_	_
2240	do	do	1	prep:gen	_	_
2240	wiadomości	wiadomość	1	subst:sg:gen:f	_	_
2240	wyrok	wyrok	1	subst:sg:acc:m3	_	_
2240	losu	los	1	subst:sg:gen:m3	_	_
2240	fragmentarycznie	fragmentarycznie	1	adv:pos	_	_
2240	-	-	1	interp:	_	_
2240	w	w	1	prep:loc:nwok	_	_
2240	pewnych	pewien	1	adj:pl:loc:f:pos	_	_
2240	sytuacjach	sytuacja	1	subst:pl:loc:f	_	_
2240	zachowuje	zachowywać	1	fin:sg:ter:imperf	_	_
2240	się	się	1	qub:	_	_
2240	racjonalnie	racjonalnie	1	adv:pos	_	_
2240	,	,	0	interp:	_	_
2240	w	w	1	prep:loc:nwok	_	_
2240	innych	inny	1	adj:pl:loc:f:pos	_	_
2240	uprawia	uprawiać	1	fin:sg:ter:imperf	_	_
2240	myślenie	myślenie	1	subst:sg:acc:n	_	_
2240	życzeniowe	życzeniowy	1	adj:sg:acc:n:pos	_	_
2240	.	.	0	interp:	_	_

2240	"	"	0	interp:	_	_
2240	Przecież	przecież	0	qub:	_	_
2240	jest	być	1	fin:sg:ter:imperf	_	_
2240	tylu	tyle	1	num:pl:nom:m1:rec	_	_
2240	nosicieli	nosiciel	1	subst:pl:gen:m1	_	_
2240	,	,	0	interp:	_	_
2240	nie	nie	1	qub:	_	_
2240	zawsze	zawsze	1	adv:	_	_
2240	dochodzi	dochodzić	1	fin:sg:ter:perf	_	_
2240	do	do	1	prep:gen	_	_
2240	zarażenia	zarażenie	1	subst:sg:gen:n	_	_
2240	"	"	0	interp:	_	_
2240	-	-	1	interp:	_	_
2240	tłumaczyła	tłumaczyć	1	praet:sg:f:imperf	_	_
2240	przyjaciółka	przyjaciółka	1	subst:sg:nom:f	_	_
2240	Fabiana	Fabian	1	subst:sg:gen:m1	_	_
2240	.	.	0	interp:	_	_

2240	Psychika	psychika	0	subst:sg:nom:f	_	_
2240	ludzka	ludzki	1	adj:sg:nom:f:pos	_	_
2240	jest	być	1	fin:sg:ter:imperf	_	_
2240	niespójna	niespójny	1	adj:sg:nom:f:pos	_	_
2240	.	.	0	interp:	_	_

2240	Dziewczyna	dziewczyna	0	subst:sg:nom:f	_	_
2240	Fabiana	Fabian	1	subst:sg:gen:m1	_	_
2240	chciała	chcieć	1	praet:sg:f:imperf	_	_
2240	usunąć	usunąć	1	inf:perf	_	_
2240	ciążę	ciąża	1	subst:sg:acc:f	_	_
2240	ze	z	1	prep:gen:wok	_	_
2240	strachu	strach	1	subst:sg:gen:m3	_	_
2240	przed	przed	1	prep:inst:nwok	_	_
2240	przeniesieniem	przenieść	1	ger:sg:inst:n:perf:aff	_	_
2240	choroby	choroba	1	subst:sg:gen:f	_	_
2240	na	na	1	prep:acc	_	_
2240	dziecko	dziecko	1	subst:sg:acc:n	_	_
2240	,	,	0	interp:	_	_
2240	nie	nie	1	qub:	_	_
2240	uświadamiała	uświadamiać	1	praet:sg:f:imperf	_	_
2240	jednak	jednak	1	conj:	_	_
2240	narzeczonego	narzeczony	1	subst:sg:gen:m1	_	_
2240	,	,	0	interp:	_	_
2240	odpychając	odpychać	1	pcon:imperf	_	_
2240	myśl	myśl	1	subst:sg:acc:f	_	_
2240	o	o	1	prep:loc	_	_
2240	możliwych	możliwy	1	adj:pl:loc:f:pos	_	_
2240	konsekwencjach	konsekwencja	1	subst:pl:loc:f	_	_
2240	.	.	0	interp:	_	_

2240	Lekarze	lekarz	0	subst:pl:nom:m1	_	e41
2240	ze	z	1	prep:gen:wok	_	_
2240	szpitala	szpital	1	subst:sg:gen:m3	_	e42
2240	psychiatrycznego	psychiatryczny	1	adj:sg:gen:m3:pos	_	e42
2240	w	w	1	prep:loc:nwok	_	_
2240	Tajpej	Tajpej	1	subst:sg:loc:m3	_	e43
2240	mówią	mówić	1	fin:pl:ter:imperf	_	_
2240	,	,	0	interp:	_	_
2240	że	że	1	comp:	_	_
2240	w	w	1	prep:loc:nwok	_	_
2240	ciągu	ciąg	1	subst:sg:loc:m3	_	_
2240	ostatnich	ostatni	1	adj:pl:gen:m3:pos	_	_
2240	dwóch	dwa	1	num:pl:gen:m3:congr	_	_
2240	tygodni	tydzień	1	subst:pl:gen:m3	_	_
2240	znacznie	znacznie	1	adv:pos	_	_
2240	wzrosła	wzrosnąć	1	praet:sg:f:perf	_	_
2240	liczba	liczba	1	subst:sg:nom:f	_	_
2240	pacjentów	pacjent	1	subst:pl:gen:m1	_	e44
2240	,	,	0	interp:	_	_
2240	którzy	który	1	adj:pl:nom:m1:pos	_	_
2240	przychodzą	przychodzić	1	fin:pl:ter:imperf	_	_
2240	na	na	1	prep:acc	_	_
2240	konsultacje	konsultacja	1	subst:pl:acc:f	_	_
2240	z	z	1	prep:inst:nwok	_	_
2240	pytaniem	pytanie	1	subst:sg:inst:n	_	_
2240	:	:	0	interp:	_	_
2240	jak	jak	1	adv:pos	_	_
2240	przezwyciężyć	przezwyciężyć	1	inf:perf	_	_
2240	strach	strach	1	subst:sg:acc:m3	_	_
2240	przed	przed	1	prep:inst:nwok	_	_
2240	wojną	wojna	1	subst:sg:inst:f	_	_
2240	.	.	0	interp:	_	_

2240	-	-	0	interp:	_	_
2240	Nie	nie	1	qub:	_	_
2240	ma	mieć	1	fin:sg:ter:imperf	_	_
2240	takiego	taki	1	adj:sg:gen:m3:pos	_	_
2240	leku	lek	1	subst:sg:gen:m3	_	e45
2240	ani	ani	1	conj:	_	_
2240	terapii	terapia	1	subst:sg:gen:f	_	_
2240	-	-	1	interp:	_	_
2240	mówi	mówić	1	fin:sg:ter:imperf	_	_
2240	psychoterapeuta	psychoterapeuta	1	subst:sg:nom:m1	_	e46
2240	Lin	Lin	1	subst:sg:nom:m1	_	_
2240	Jing	Jing	1	subst:sg:nom:m1	_	_
2240	Hua	Hua	1	subst:sg:nom:m1	_	_
2240	.	.	0	interp:	_	_

2240	-	-	0	interp:	_	_
2240	Nie	nie	1	qub:	_	_
2240	mogę	móc	1	fin:sg:pri:imperf	_	_
2240	jednak	jednak	1	conj:	_	_
2240	zawieść	zawieść	1	inf:perf	_	_
2240	swoich	swój	1	adj:pl:gen:m1:pos	_	_
2240	pacjentów	pacjent	1	subst:pl:gen:m1	_	e47
2240	.	.	0	interp:	_	_

2240	Przepisuję	przepisywać	0	fin:sg:pri:imperf	_	_
2240	im	on	1	ppron3:pl:dat:m1:ter:akc:npraep	_	_
2240	leki	lek	1	subst:pl:acc:m3	_	e48
